"poetID","NameHZ","NamePY","HaoHZ","HaoPY","ZiHZ","ZiPY","OtherZiHaoHZ","OtherZiHaoPY","MaritalStatus","Notes","Sex","LifeSpan","StartYear","EndYear","EthnicGroup","MainWorks","ispoet","HuWenKai","zhuLu","xuZuoZhe","baZuoZhe"
2019,"木蘭","Mulan","","","","","","","","代父戍邊十二年始歸﹐人不知為女郎。木蘭﹐姓魏。隋恭帝時募兵﹐木蘭代父戍邊。後帝欲納入宮﹐木蘭不從﹐強之﹐遂自剄。唐封孝烈將軍﹐立廟祀之。廟在今河南歸德府城南營郭鎮﹐其故里也。又直隸保定府完縣東亦有祠﹐傳為戍所。(惲珠輯蘭閨寶錄)","女","隋",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐蘭閨寶錄﹐名媛彙詩﹐名媛詩歸","",""
2020,"莫愁女","Mochou nü","","","","","","","","郢州石城女子﹐名莫愁﹐善歌謠。古今樂錄解題又稱莫愁為洛陽人。","女","梁陳",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2021,"沈婺華","Shen Wuhua","","","","","沈皇后","Shen huang hou","后","吳興武康人，陳後主后。望蔡侯君理女也。 陳後主後，諱婺華，儀同三司望蔡貞憲侯君理女也。性端靜，有才識。後主崩，后自為哀辭，文甚酸切，今不傳。存詩一首。(宮閨文選)","女","陳(南北朝)",553,628,"漢","《沈后集》",1,"","古今女史﹐歷朝名媛詩詞﹐名媛詩歸﹐宮閨文選","",""
2022,"樂昌公主","Lechang Gongzhu","","","","","","","正室","陳吳興長城人﹐陳後主妹﹐太子舍人徐德言婦。陳亡﹐歸越公楊素家。後素送還德言。","女","南陳(南北朝)(fl.589)",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛詩歸","",""
2023,"謝氏尼(王肅妻)","Xie shi ni (Wang Su qi)","","","","","謝氏(王肅妻)","Xie shi (Wang Su qi)","正室﹐尼","江南人，瑯琊王肅妻。按王肅，字恭懿，琅琊臨沂人。仕齊，位秘書丞。父奐及兄弟並為齊武帝所殺。太和十七年北歸魏。魏高祖擢肅為尚書令﹐以長公主妻之﹐謝氏不得復聚﹐遂為尼。","女","北魏(南北朝)",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛詩歸﹐名媛尺牘﹐伽藍記","",""
2024,"陳留長公主","Chenliu zhang gongzhu","","","","","","","繼室","王肅後妻。按王肅，字恭懿，琅琊臨沂人。仕齊，位秘書丞。父奐及兄弟並為齊武帝所殺。太和十七年北歸魏﹐官至尚書令。","女","北魏-南北朝",0,0,"","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛詩歸","",""
2025,"胡太后","Hu tai hou","","","胡皇后","Hu huang hou","胡承華","Hu Chenghua","","安定臨涇人﹐司徒胡國珍女﹐名承華﹐北魏宣武帝妃。肅宗立尊為皇太后﹐臨朝聽政。肅宗死，太后立元釗。後爾榮引兵入洛，沉太后及元釗於黃河。謚靈后。  ","女","?-528",476,528,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2026,"馮太后","Feng tai hou","","","","","","","后","魏文明太后。長樂信都人。父朗﹐秦雍二州刺史﹐西城郡公。母樂浪王氏。作皇誥十八篇。","女","北魏(南北朝)",0,0,"漢","勸誡歌﹐皇誥十八篇",1,"15","古今女史﹐魏書后妃傳﹐魏書皇后傳﹐歷朝名媛詩詞﹐蘭閨寶錄﹐名媛彙詩﹐名媛詩歸","",""
2027,"崔孃(盧士琛妻)","Cui niang (Lu Shichen qi)","","","","","崔氏(盧士琛妻)","Cui shi  (Lu Shichen qi)","正室","崔林義女﹐盧士琛妻。","女","北齊(南北朝)",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2028,"馮小憐","Feng Xiaolian","","","","","馮淑妃","Feng shu fei","妃","陳後主妃﹐北齊後主文穆后之從婢。後為周武所獲﹐以賜代王達。 ","女","北齊",550,600,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛詩歸","",""
2030,"張鑑","Zhang Jian","秦餘山人","Qinyushanren","","","","","正室","徐筠齋室。","女","清",1644,1911,"漢","望仙樓稿",1,"533","蘇州府志﹐擷芳集﹐名媛詩鈔﹐柳絮集﹐小黛軒論詩詩","",""
4437,"花文蘭","Hua Wenlan","","","","","","","妓","吳門妓也。","女","清",1644,1911,"漢","",1,"","閨秀詩話","",""
2032,"宋蕙湘","Song Huixiang","","","","","","","妓","本秦淮女﹐兵難被擄至河南衛輝府題詩於壁。名媛詩緯初編作金陵宮女，年十四為兵所獲，至鄴城題壁。","女","明末清初",1628,1661,"漢","",1,"","本朝名媛詩鈔﹐板橋雜記﹐青樓詩話﹐閨秀詩話，名媛詩緯初編","",""
2033,"張靜紈","Zhang Jingwan","","","文琳","Wenlin","","","正室","翰林張溥(天如)女。妹在貞。太倉州志作王靜紈。本姓王﹐文學王惠常女﹐太史張天如內姪女﹐張撫為己女﹐因姓焉。適張受先之子張汝上。","女","清",1644,1911,"漢","月窗詩稿",1,"530","翠樓集﹐本朝名媛詩鈔﹐小黛軒論詩詩，名媛詩緯初編","",""
2034,"張在貞","Zhang Zaizhen","","","蕙琬","Huiwan","","","正室","翰林張溥(天如)女。姊張靜紈。吳祖綿妻。姊妹合刻月窗詩稿。小黛軒論詩詩作張在夏。","女","清",1644,1911,"漢","月窗詩稿",1,"511","太倉州志﹐然脂集﹐擷芳集﹐翠樓集﹐本朝名媛詩鈔﹐小黛軒論詩詩，名媛詩緯初編","",""
2035,"邘江女史","Yujiang Nüshi","","","","","","","","","女","清",1644,1911,"漢","",1,"","本朝名媛詩鈔","",""
2036,"侯夫人","Hou furen","","","","","侯巧文","Hou Qiaowen","宮女","煬帝後宮女。自縊死。","女","隋",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2037,"吳絳仙","Wu Jiangxian","崆峒夫人","Kongtong furen","","","","","宮女﹐正室","煬帝殿腳女。隋炀帝召绛仙将拜婕妤，适值绛仙下嫁为玉工万群妻，故不克谐。帝号为崆峒夫人。","女","隋",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐蘭閨寶錄﹐名媛彙詩﹐名媛詩歸","",""
2038,"大義公主","Dayi Gongzhu","","","","","千金公主","Qianjin Gongzhu","妃","北周趙王宇文昭女﹐為千金公主。周宣帝宇文贇以之妻突厥沙缽略。後趙王為楊堅所殺。公主請突厥起兵討隋﹐力弱內附，隋賜姓楊，改封大義公主。隋平陳，以陳叔寶屏風賜公主，公主心恆不平，故書屏風為詩，敘陳亡以自託滅國之恨。隋慮為後患，遣长孙晟發公主私事，詔廢之。沙缽略之侄染于號碼突利可汗，求婚隋，隋使裴炬謂之曰当殺大義公主方許，突利乃殺之。","女","?-ca. 593",559,593,"漢","",1,"","歷朝名媛詩詞﹐古今女史﹐名媛彙詩﹐名媛詩歸","",""
2039,"張碧蘭","Zhang Bilan","","","","","","","","隋朝?","女","北齊",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2040,"羅愛愛","Luo Aiai","","","","","","","妓","歷朝名媛詩詞作隋朝人。青樓詩話作嘉興名妓。","女","北齊",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐青樓詩話﹐名媛彙詩﹐名媛詩歸","",""
2041,"丁六孃","Ding Liuniang","","","","","丁六娘","Ding Liuniang","","隋朝歌妓。","女","隋",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2042,"秦玉鸞","Qin Yuluan","","","","","","","","隋朝?","女","北齊",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2043,"蘇蕙","Su Hui","","","若蘭","Ruolan","","","正室","陳留令蘇道質女﹐秦泰州刺史扶風竇滔妻。年十六歸竇。苻堅寇襄陽﹐以滔為安南將軍留鎮襄陽。女作璇璣圖。 字若蘭，始平人。嫁竇滔。晉苻堅時為秦州刺史，被徙流沙。蕙思之，織綿為迴文《璇璣圖》詩，以贈滔。宛轉循環，讀之詞甚悽惋，凡八百四十一字。始末，詳《唐武后記》中。(宮閨文選)","女","西秦-十六國",357,420,"漢","錦繡回文詩一卷",1,"11","晉書列女傳﹐名媛詩歸﹐蘭閨寶錄﹐古今女史﹐歷朝名媛詩詞﹐名媛詩歸﹐名媛彙詩﹐宮閨文選","武則天撰織錦回文記﹐康呂賜識言","吳門﹐徐華跋"
2044,"宋九勳","Song Jiuxun","","","味菘","Weisong","","","","","男","清",1644,1911,"漢","",1,"","","",""
2045,"徐惠","Xu Hui","","","","","徐賢妃","Xu xian fei","妃","湖州長城人。孝德女也。唐太宗才人。永徽元年卒，年二十四，贈賢妃，陪葬昭陵石室。惠之弟齊聃，齊聃子堅，皆以學聞，女弟為高宗婕妤，亦有文藻，世以擬漢班氏。(見《新唐書卷七十六列傳第一》) ","女","627-650",627,650,"漢","",1,"","歷朝名媛詩詞，古今女史﹐蘭閨寶錄﹐名媛彙詩﹐名媛詩歸","",""
2046,"武則天","Wu Zetian","媚娘","Meiniang","","","曌, 武后, 武皇后","Zhao, Wu hou, Wu huang hou","后","则天皇后也。父士口。初为太宗才人，赐号武媚。帝崩为比丘尼。唐高宗拜昭儀﹐未几立為后。高宗崩﹐廢中宗﹐載初元年改國號為周﹐自為大周皇帝。卒年八十一。","女","624-705",624,705,"漢","樂書要錄﹐字海一百卷﹐述聖記﹐列女傳﹐孝女傳﹐古今內範﹐內范要略﹐保傅乳母傳﹐鳳樓新誡﹐紫宸禮要﹐紫樞要錄﹐百寮新誡﹐青宮紀要﹐少陽正範﹐列藩正論﹐訓紀雜載﹐維城典訓﹐歷",1,"25","新唐書藝文志﹐舊唐書﹐全唐詩﹐全唐文﹐舊唐書經籍志﹐舊唐書則天皇后本紀﹐佚存叢書﹐粵雅堂叢書﹐古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","武后自序","天瀑山人識"
2047,"上官昭容","Shangguan zhao rong","","","","","婉兒","Waner","妃","中宗上官昭容名婉兒，西臺侍郎儀之孫也。父庭芝，與儀同被誅，婉兒時在襁褓，隨母配入掖庭。及長，有文詞，明習吏事。則天時，婉兒忤旨當誅，則天惜其才不殺，但黥其面而已。自聖曆已後，百司表奏，多令參決。中宗即位，又令專掌制命，深被信任。尋拜為昭容，封其母鄭氏為沛國夫人。至临淄王兵起，被诛。(舊唐書列傳有傳) 有集二十卷，张说为之序。(古今女史)","女","664-710",664,710,"漢","山官昭容文集二十卷",1,"17","新唐書藝文志﹐舊唐書皇后傳﹐歷朝名媛詩詞﹐古今女史﹐名媛彙詩﹐名媛詩歸","張說序",""
2048,"趙孃(寇坦母)","Zhao niang (Kou Tan mu)","","","","","趙氏(寇坦母)","Zhao shi (Kou Tan mu)","","寇坦母。按寇坦，开元时人。全唐詩收詩二首。","女","唐開元前後",701,741,"漢","",1,"","歷朝名媛詩詞，古今女史﹐名媛彙詩﹐名媛詩歸","",""
2049,"七歲女子","Qisui nü zi","","","南海女子","Nanhai nü zi","","","","如意中有七歲女能詩﹐武后令賦別兄詩﹐應聲而成。","女","686-﹖",686,741,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐蘭閨寶錄﹐名媛彙詩﹐名媛詩歸","",""
2050,"金德真","Jin Dezhen","","","","","真德","Zhende","","新羅王金真平女。貞觀五年平卒﹐無子﹐女善德嗣立。二十一年善德卒﹐妹真德立。永徽元年﹐真德大破百濟之眾。五年﹐真德卒。(《舊唐書列傳》有傳)","女","?-654",618,654,"朝鮮","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2051,"開元宮人","Kaiyuan gong ren","","","","","兵士妻","Bing shi qi","宮女﹐正室","開元中兵士衣制於宮人﹐有兵士袍中得詩﹐明皇以作者嫁兵士。","女","唐開元前後",705,741,"漢","",1,"","歷朝名媛詩詞﹐名媛彙詩﹐古今女史﹐名媛詩歸","",""
2052,"楊容華","Yang Ronghua","","","","","楊華容","Yang Huarong","","楊炯妹(按太平廣記等作炯姪女)。按炯(650-692)，華陰人。舉神童，授校書郎。永隆二年，皇太子已釋奠，表豪俊充崇文館學士，中書侍郎薛元超薦炯及鄭祖玄、鄧玄挺、崔融等，詔可。遷詹事司直。俄坐從父弟神讓與徐敬業亂，出為梓州司法參軍。遷盈川令，張說以箴贈行，戒其苛。至官，果以嚴酷稱，吏稍忤意，搒殺之，不為人所多。卒官下，中宗時贈著作郎。《杨盈川集》30卷。《全唐诗》存诗一卷，共33首。另存赋、序、表、碑、铭、志、狀等50篇。與王勃、駱賓王、盧照鄰合稱初唐四傑。 (唐書列傳有楊炯傳) 古今女史作楊華容。","女","唐",661,705,"漢","",1,"","歷朝名媛詩詞﹐名媛彙詩﹐古今女史﹐名媛詩歸","",""
2053,"喬氏妹(喬知之妹)","Qiao shi mei (Qiao Zhizhi mei)","","","","","","","","喬知之妹。同州馮翊人。與弟侃、備並以文詞知名，知之尤稱俊才。則天時，累除右補闕，遷左司郎中，為武承嗣所害。詩一卷。","女","唐周前後",0,0,"漢","",1,"","歷朝名媛詩詞﹐古今女史﹐名媛彙詩﹐名媛詩歸","",""
2055,"宋氏","Song shi","","","","","郎大家宋氏","Lang da jia Song shi","","郎大家宋氏。","女","唐",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2056,"天寶宮人","Tianbao gong ren","","","","","","","","題落葉詩﹐隨御溝而出﹐顧況聞而和之。既達宸聽﹐由是遣出。按唐顾况字逋翁。文词之暇，兼攻小笔。","女","唐天寶前後",713,758,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2057,"韓氏(宣宗宮人)","Han shi (Xuanzong gong ren)","","","","","","","宮女﹐正室","宣宗時盧渥於御溝上得一紅葉有詩，及放宮人渥得韓氏，氏見葉曰此乃妾偶題。一說僖宗時于祐，又一說進士李茵事(北牕鎖言)。三說不同，皆韓氏也。與天寶宮人事相類，大抵本一事。","女","唐大中",0,0,"漢","",1,"","歷朝名媛詩詞，古今女史﹐名媛彙詩﹐名媛詩歸","",""
2058,"宋若昭","Song Ruozhao","","","宋尚宮","Song shanggong","","","妃","唐穆宗拜若昭尚宫，嗣若华秩。历穆敬文三朝，皆呼先生。进封梁国夫人。 尚宮宋若昭，貝州清陽人，世以儒聞。父廷芬，能辭章，生五女，皆警慧，善屬文。長若莘，次若昭、若倫、若憲、若荀。莘、昭文尤高。若莘誨諸妹如嚴師，著女論語十篇，大抵準論語，以韋宣文君代孔子，曹大家等為顏、冉，推明婦道所宜。若昭又為傳申釋之。 貞元中，昭義節度使李抱真表其才，德宗召入禁中，試文章，并問經史大誼，帝咨美，悉留宮中。元和末，若莘卒，贈河內郡君。若昭寶曆初卒。若憲以惡宰相李宗閔譖言賜死，家屬徙嶺南。若倫、若荀早卒。(《新唐書﹒列傳》) ","女","?-ca.825",0,825,"漢","女論語一卷﹐宋若昭詩文",1,"22","新唐書后妃傳﹐閨閣女四書﹐宮閨氏籍藝文考﹐歷朝名媛詩詞﹐女論語注﹐說郛﹐古今女史﹐蘭閨寶錄﹐名媛彙詩﹐名媛詩歸","宋若昭自序",""
2060,"張文姬","Zhang Wenji","","","","","","","正室","鮑參軍妻。","女","唐",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2061,"鮑君徽","Bao Junhui","","","文如","Wenru","文姬","Wenji","","鮑徵君女，善詩，與宋尚宮姊妹齊名。德宗嘗召入宮，與侍臣賡和，賞賚甚厚。","女","唐(fl. 798)",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2062,"張夫人(吉中孚妻)","Zhang furen (Ji Zhongfu qi)","","","","","","","正室","侍郎吉中孚妻。古今女史作户部侍郎吉中妥。","女","唐",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2063,"蔣縕","Jiang Yun","","","","","蔣馥,蔣馧,蔣韞","Jiang Fu, Jiang Yun, Jiang Yun","","一名馥﹐蔣彥輔孫女。古今女史作蔣馧 ﹑蔣韞。","女","唐",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2064,"江采蘋","Jiang Caiping","","","江妃","Jiang fei","梅妃","Mei fei","妃","興化江东村人。開元中高力士以進明皇﹐大見宠幸，好淡妝雅服﹐姿色明秀﹐性愛梅，所居悉植梅﹐上因以梅妃稱之。会太真宠爱，迁於上阳东宫。帝曾命封珍珠一斛密赐妃，妃不受，以诗进上。上令乐府以新声度之，号一斛珠，曲名盖始於此。 蘭閨寶錄作莆田人。及安祿山犯闕﹐妃不屈死。","女","713-741",713,741,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐蘭閨寶錄﹐名媛彙詩﹐名媛詩歸","",""
2105,"故臺城姬","gu Taicheng ji","","","","","故臺城妓","Gu Taicheng ji","妓","","女","唐",0,0,"","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2059,"宋若憲","Song Ruoxian","","","","","","","妃","若憲，貝州清陽人，世以儒聞。父廷芬，能辭章，生五女，皆警慧，善屬文。長若莘，次若昭、若倫、若憲、若荀。莘、昭文尤高。若莘誨諸妹如嚴師，著女論語十篇，大抵準論語，以韋宣文君代孔子，曹大家等為顏、冉，推明婦道所宜。若昭又為傳申釋之。 貞元中，昭義節度使李抱真表其才，德宗召入禁中，試文章，并問經史大誼，帝咨美，悉留宮中。元和末，若莘卒，贈河內郡君。詔若寶曆初卒。若憲以惡宰相李宗閔譖言賜死，家屬徙嶺南。若倫、若荀早卒。(《新唐書﹒列傳》) ","女","?-831",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐蘭閨寶錄﹐名媛彙詩","",""
2065,"楊貴妃","Yang gui fei","太真","Taizhen","","","楊玉環","Yang Yuhuan","妃","楊貴妃，高祖令本，金州刺史。父玄琰，蜀州司戶。妃早孤，養於叔父河南府士曹玄雨。初為唐玄宗十八子壽王妃，天寶四年（745）入宮，得玄宗寵幸，封為貴妃。 (《舊唐書》﹑《新唐書》有楊貴妃列傳)","女","719-756",719,756,"漢","",1,"","歷朝名媛詩詞，古今女史﹐名媛彙詩﹐名媛詩歸","",""
2095,"湘驛女子","Xiang yi nü zi","","","","","","","","","女","唐",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2096,"劉媛","Liu Yuan","","","","","劉媛","Liu Yuan","","","女","唐",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2097,"廉氏","Lian shi","","","","","","","","","女","唐",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
2098,"劉氏女","Liu shi nü","","","","","","","","","女","唐",0,0,"漢","",1,"","歷朝名媛詩詞﹐古今女史﹐名媛彙詩﹐名媛詩歸","",""
2099,"蕭妃(武陵王妃)","Xiao fei (Wuling wang fei)","","","","","","","妃","武陵郡王伯良妃。","女","唐初",0,0,"漢","",1,"","古今女史﹐歷朝名媛詩詞﹐名媛彙詩﹐名媛詩歸","",""
